t,dose,q_c,q_p1,q_p2
7.478747874787479,0.0,0.060620702971753496,0.07759467672471523,0.0
7.47974797479748,0.0,0.06059396648560655,0.07756078462059496,0.0
7.48074807480748,0.0,0.06056724133538825,0.07752690766952929,0.0
7.481748174817482,0.0,0.06054052752808961,0.07749304585564952,0.0
7.4827482748274825,0.0,0.06051382507065139,0.07745919916313015,0.0
7.483748374837484,0.0,0.060487133969963955,0.07742536757618869,0.0
7.484748474847485,0.0,0.06046045423286747,0.0773915510790859,0.0
7.485748574857486,0.0,0.060433785866151724,0.07735774965612552,0.0
7.486748674867487,0.0,0.06040712887655627,0.07732396329165458,0.0
7.487748774877487,0.0,0.06038048327077031,0.07729019197006316,0.0
7.488748874887489,0.0,0.06035384905543273,0.07725643567578441,0.0
7.4897489748974895,0.0,0.06032722623713222,0.07722269439329475,0.0
7.490749074907491,0.0,0.060300614822407034,0.07718896810711359,0.0
