t,dose,q_c,q_p
4.827482748274828,0.0,0.004541729558578767,0.007347536132980587
4.828482848284828,0.0,0.0045400018155916195,0.007344725883045317
4.82948294829483,0.0,0.004538274745311306,0.0073419166987593095
4.83048304830483,0.0,0.004536548347285025,0.007339108579830419
4.831483148314832,0.0,0.004534822621059415,0.007336301525967053
4.832483248324833,0.0,0.004533097566180563,0.007333495536878172
4.833483348334833,0.0,0.004531373182193999,0.007330690612273292
4.834483448344835,0.0,0.004529649468644697,0.007327886751862476
4.835483548354835,0.0,0.004527926425077081,0.007325083955356353
4.836483648364837,0.0,0.004526204051035012,0.007322282222466092
4.837483748374837,0.0,0.004524482346061807,0.007319481552903426
4.838483848384839,0.0,0.004522761309700215,0.0073166819463806355
4.8394839483948395,0.0,0.0045210409414924435,0.007313883402610561
4.84048404840484,0.0,0.004519321240980133,0.0073110859213065885
4.841484148414842,0.0,0.004517602207704375,0.007308289502182661
4.842484248424842,0.0,0.0045158838412057084,0.0073054941449532795
4.843484348434844,0.0,0.00451416614102411,0.00730269984933349
4.844484448444844,0.0,0.004512449106699008,0.007299906615038902
4.845484548454846,0.0,0.004510732737769272,0.007297114441785669
4.8464846484648465,0.0,0.004509017033773219,0.00729432332929051
4.847484748474847,0.0,0.004507301994248609,0.007291533277270683
4.848484848484849,0.0,0.004505587618732647,0.0072887442854440085
4.849484948494849,0.0,0.004503873906761985,0.007285956353528864
4.850485048504851,0.0,0.004502160857872718,0.007283169481244169
4.851485148514851,0.0,0.004500448471600388,0.00728038366830941
4.852485248524853,0.0,0.004498736747479979,0.007277598914444615
4.8534853485348535,0.0,0.0044970256850459245,0.0072748152193703765
4.854485448544854,0.0,0.004495315283832098,0.007272032582807834
4.855485548554856,0.0,0.00449360554337182,0.007269251004478678
4.856485648564856,0.0,0.004491896463197858,0.007266470484105163
4.857485748574858,0.0,0.004490188042842422,0.007263691021410085
4.858485848584858,0.0,0.0044884802818371695,0.007260912616116804
4.85948594859486,0.0,0.004486773179713199,0.007258135267949226
4.86048604860486,0.0,0.004485066736001058,0.007255358976631817
4.861486148614862,0.0,0.004483360950230736,0.00725258374188959
4.862486248624863,0.0,0.0044816558219316705,0.007249809563448119
4.863486348634863,0.0,0.004479951350632743,0.007247036441033524
4.864486448644865,0.0,0.004478247535862276,0.007244264374372483
4.865486548654865,0.0,0.0044765443771480435,0.00724149336319223
4.866486648664867,0.0,0.00447484187401726,0.0072387234072205445
4.867486748674867,0.0,0.004473140025996587,0.007235954506185771
4.868486848684869,0.0,0.0044714388326121315,0.007233186659816796
4.8694869486948695,0.0,0.004469738293389444,0.007230419867843068
4.87048704870487,0.0,0.004468038407853519,0.007227654129994587
4.871487148714872,0.0,0.004466339175528797,0.007224889446001902
4.872487248724872,0.0,0.0044646405959391676,0.007222125815596124
4.873487348734874,0.0,0.004462942668607958,0.007219363238508908
4.874487448744874,0.0,0.004461245393057947,0.007216601714472474
4.875487548754876,0.0,0.004459548768811354,0.007213841243219584
4.8764876487648765,0.0,0.004457852795389846,0.007211081824483562
