t,dose,q_e,q_c,q_p
8.917891789178919,0.0,0.0010720459229587088,0.002503983526723071,0.003643096396764435
8.918891889188918,0.0,0.0010715102140144185,0.0025031305057387388,0.0036419720275350383
8.91989198919892,0.0,0.0010709747732905832,0.002502277708420235,0.003640847984789349
8.920892089208921,0.0,0.0010704396006488285,0.002501425135169427,0.0036397242681890643
8.921892189218921,0.0,0.001069904695950838,0.0025005727863896994,0.0036386008773949523
8.922892289228923,0.0,0.001069370059058352,0.002499720662485947,0.0036374778120668435
8.923892389238924,0.0,0.001068835689833173,0.0024988687638645866,0.003636355071863647
8.924892489248926,0.0,0.001068301588137161,0.0024980170909335484,0.0036352326564433376
8.925892589258925,0.0,0.0010677677538322367,0.002497165644102282,0.003634110565462963
8.926892689268927,0.0,0.001067234186780377,0.002496314423781748,0.003632988798578636
8.927892789278928,0.0,0.0010667008868436205,0.0024954634303844267,0.003631867355445545
8.928892889288928,0.0,0.0010661678538840657,0.002494612664324317,0.003630746235717947
8.92989298929893,0.0,0.0010656350877638662,0.0024937621260169287,0.003629625439049166
8.930893089308931,0.0,0.001065102588345239,0.0024929118158792908,0.0036285049650915994
8.931893189318933,0.0,0.0010645703554904573,0.0024920617343299496,0.0036273848134967144
8.932893289328932,0.0,0.0010640383890618567,0.0024912118817889666,0.0036262649839150494
8.933893389338934,0.0,0.0010635066889218277,0.002490362258677917,0.0036251454759962084
8.934893489348935,0.0,0.001062975254932823,0.0024895128654198965,0.0036240262893888686
8.935893589358935,0.0,0.0010624440869573548,0.0024886637024395166,0.00362290742374078
8.936893689368937,0.0,0.0010619131848579912,0.002487814770162901,0.0036217888786987573
8.937893789378938,0.0,0.0010613825484973624,0.0024869660690176928,0.003620670653908688
8.93889388938894,0.0,0.0010608521777381568,0.002486117599433052,0.00361955274901553
8.93989398939894,0.0,0.001060322072443123,0.002485269361839656,0.0036184351636633135
8.94089408940894,0.0,0.0010597922324750658,0.0024844213566696917,0.003617317897495132
8.941894189418942,0.0,0.0010592626576968521,0.00248357358435687,0.003616200950153155
8.942894289428944,0.0,0.001058733347971407,0.002482726045336414,0.003615084321278621
8.943894389438944,0.0,0.001058204303161715,0.0024818787400450663,0.00361396801051184
8.944894489448945,0.0,0.0010576755231308183,0.0024810316689210803,0.0036128520174921862
8.945894589458947,0.0,0.0010571470077418198,0.00248018483240423,0.0036117363418581103
8.946894689468946,0.0,0.0010566187568578822,0.002479338230935807,0.0036106209832471323
8.947894789478948,0.0,0.001056090770342224,0.0024784918649586136,0.003609505941295837
8.94889488948895,0.0,0.0010555630480581267,0.0024776457349169733,0.0036083912156398856
8.94989498949895,0.0,0.0010550355898689286,0.002476799841256724,0.003607276805914006
8.95089508950895,0.0,0.0010545083956380293,0.0024759541844252215,0.0036061627117519998
8.951895189518952,0.0,0.0010539814652288835,0.002475108764871333,0.003605048932786732
8.952895289528954,0.0,0.0010534547985050094,0.0024742635830454487,0.003603935468650144
8.953895389538953,0.0,0.001052928395329983,0.0024734186393994715,0.0036028223189732466
8.954895489548955,0.0,0.0010524022555674375,0.0024725739343868184,0.0036017094833861157
8.955895589558956,0.0,0.0010518763790810675,0.0024717294684624275,0.003600596961517903
8.956895689568958,0.0,0.0010513507657346256,0.0024708852420827505,0.003599484752996828
8.957895789578957,0.0,0.0010508254153919257,0.0024700412557057566,0.0035983728574501828
8.958895889588959,0.0,0.0010503003279168366,0.002469197509790928,0.003597261274504323
8.95989598959896,0.0,0.0010497755031732901,0.002468354004799267,0.0035961500037846802
8.96089608960896,0.0,0.0010492509410252762,0.0024675107411932934,0.003595039044915758
8.961896189618962,0.0,0.0010487266413368424,0.0024666677194370356,0.0035939283975211216
8.962896289628963,0.0,0.0010482026039720968,0.002465824939996047,0.0035928180612234137
8.963896389638965,0.0,0.0010476788287952067,0.0024649824033373922,0.003591708035644345
8.964896489648964,0.0,0.0010471553156703995,0.0024641401099296557,0.0035905983204046984
8.965896589658966,0.0,0.0010466320644619582,0.002463298060242933,0.00358948891512432
8.966896689668967,0.0,0.0010461090750342283,0.0024624562547488405,0.003588379819422134
8.967896789678967,0.0,0.0010455863472516144,0.002461614693920511,0.003587271032916131
8.968896889688969,0.0,0.0010450638809785774,0.0024607733782325888,0.003586162555223371
8.96989698969897,0.0,0.0010445416760796397,0.0024599323081612393,0.003585054385959986
8.970897089708972,0.0,0.0010440197324193827,0.0024590914841841425,0.0035839465247411773
8.971897189718971,0.0,0.0010434980498624474,0.0024582509067804965,0.0035828389711812184
8.972897289728973,0.0,0.001042976628273531,0.0024574105764310107,0.0035817317248934477
8.973897389738974,0.0,0.0010424554675173934,0.002456570493617915,0.003580624785490278
8.974897489748974,0.0,0.0010419345674588525,0.002455730658824957,0.0035795181525831938
8.975897589758976,0.0,0.0010414139279627836,0.0024548910725373943,0.0035784118257827435
8.976897689768977,0.0,0.001040893548894123,0.0024540517352420067,0.0035773058046985502
8.977897789778979,0.0,0.001040373430117866,0.0024532126474270883,0.0035762000889393067
8.978897889788978,0.0,0.001039853571499068,0.0024523738095824504,0.0035750946781127773
8.97989798979898,0.0,0.0010393339729028402,0.002451535222199417,0.0035739895718257912
8.980898089808981,0.0,0.0010388146341943556,0.002450696885770832,0.003572884769684252
8.981898189818981,0.0,0.0010382955552388471,0.002449858800791057,0.0035717802712931348
8.982898289828983,0.0,0.0010377767359016033,0.002449020967755963,0.0035706760762564786
