t,dose,q_e,q_c,q_p
4.4494449444944495,0.0,0.005212623451292507,0.03421487227207176,0.05015553986978682
4.45044504450445,0.0,0.005207435805303047,0.03420179145605065,0.0501395897824341
4.451445144514452,0.0,0.005202253437428626,0.03418871554452317,0.050123642549001146
4.452445244524452,0.0,0.005197076341770906,0.03417564453629163,0.050107698171831874
4.453445344534454,0.0,0.0051919045124340975,0.03416257843016188,0.050091756653266935
4.454445444544454,0.0,0.005186737943524996,0.03414951722494348,0.0500758179956438
4.455445544554456,0.0,0.0051815766291529435,0.03413646091944955,0.05005988220129664
4.4564456445644565,0.0,0.0051764205634298715,0.0341234095124969,0.05004394927255649
4.457445744574457,0.0,0.005171269740470259,0.034110363002905916,0.05002801921175108
4.458445844584459,0.0,0.005166124154391151,0.034097321389500605,0.05001209202120496
4.459445944594459,0.0,0.005160983799312174,0.03408428467110866,0.04999616770323944
4.460446044604461,0.0,0.0051558486693555035,0.03407125284656134,0.04998024626017257
4.461446144614461,0.0,0.0051507187586459,0.03405822591469357,0.049964327694319244
4.462446244624463,0.0,0.005145594061310669,0.034045203874343864,0.04994841200799106
4.463446344634463,0.0,0.005140474571479703,0.034032186724354416,0.04993249920349643
4.464446444644464,0.0,0.005135360283285443,0.03401917446357101,0.04991658928314053
4.4654465446544656,0.0,0.005130251190862901,0.03400616709084303,0.04990068224922527
4.466446644664466,0.0,0.005125147288349665,0.033993164605023565,0.049884778104049406
4.467446744674468,0.0,0.0051200485698858775,0.03398016700496925,0.0498688768499084
4.468446844684468,0.0,0.005114955029614259,0.033967174289540415,0.04985297848909454
4.46944694469447,0.0,0.005109866661680077,0.033954186457600954,0.04983708302389683
4.47044704470447,0.0,0.00510478346023119,0.03394120350801844,0.04982119045660111
4.471447144714472,0.0,0.005099705419418,0.03392822543966404,0.049805300789489935
4.4724472447244725,0.0,0.005094632533393492,0.033915252251412564,0.04978941402484269
4.473447344734473,0.0,0.0050895647963132085,0.03390228394214245,0.049773530164935464
4.474447444744475,0.0,0.005084502202335253,0.03388932051073573,0.04975764921204117
