t,dose,q_c,q_p
0.282028202820282,0.0,0.2854718445693057,0.05467881869195068
0.283028302830283,0.0,0.2849561449280629,0.054909270418200214
0.284028402840284,0.0,0.2844416841166886,0.05513899021675033
0.285028502850285,0.0,0.28392845939142203,0.05536797977049285
0.28602860286028603,0.0,0.2834164680118746,0.05559624076024014
0.28702870287028703,0.0,0.28290570724102976,0.055823774864725104
0.28802880288028804,0.0,0.2823961743452429,0.0560505837606012
0.28902890289028904,0.0,0.28188786659424137,0.05627666912244241
0.29002900290029004,0.0,0.28138078126112465,0.05650203262274328
0.29102910291029105,0.0,0.280874915622364,0.056726675931918887
0.29202920292029205,0.0,0.2803702669578029,0.05695060071830485
0.29302930293029306,0.0,0.2798668325506568,0.057173808648157326
0.294029402940294,0.0,0.279364609687513,0.05739630138565301
0.295029502950295,0.0,0.27886359565833085,0.057618080592889184
0.296029602960296,0.0,0.27836378775644177,0.057839147929883615
0.297029702970297,0.0,0.27786518327854914,0.05805950505457464
0.298029802980298,0.0,0.27736777952472835,0.058279153622821135
0.299029902990299,0.0,0.2768715737984268,0.058498095288402524
0.3000300030003,0.0,0.27637656340646377,0.05871633170301876
0.30103010301030103,0.0,0.27588274565903076,0.058933864516290346
0.30203020302030203,0.0,0.2753901178696911,0.05915069537575833
0.30303030303030304,0.0,0.27489867735538004,0.0593668259268843
0.30403040304030404,0.0,0.27440842143640515,0.059582257813050384
0.30503050305030505,0.0,0.27391934743644564,0.05979699267555926
0.30603060306030605,0.0,0.2734314526825529,0.06001103215363414
0.30703070307030705,0.0,0.27294473450515033,0.060224377884418784
0.30803080308030806,0.0,0.27245919023803333,0.060437031502977495
0.309030903090309,0.0,0.2719748172183692,0.0606489946422951
0.31003100310031,0.0,0.27149161278669726,0.060860268933277006
0.311031103110311,0.0,0.2710095742869289,0.06107085600474914
0.312031203120312,0.0,0.2705286990663475,0.06128075748345796
0.313031303130313,0.0,0.2700489844756084,0.06148997499407049
0.314031403140314,0.0,0.2695704278687389,0.06169851015917428
0.31503150315031503,0.0,0.26909302660313844,0.061906364599277425
0.31603160316031603,0.0,0.2686167780395783,0.062113539932808576
0.31703170317031704,0.0,0.2681416795422018,0.06232003777611691
0.31803180318031804,0.0,0.2676677284785244,0.06252585974347216
0.31903190319031904,0.0,0.26719492221943325,0.06273100744706457
0.32003200320032005,0.0,0.26672325813918785,0.06293548249700498
0.32103210321032105,0.0,0.26625273361541946,0.06313928650132473
0.32203220322032206,0.0,0.26578334602913145,0.06334242106597573
0.32303230323032306,0.0,0.26531509276469917,0.06354488779483039
0.324032403240324,0.0,0.2648479712098699,0.0637466882896817
0.325032503250325,0.0,0.264381978755763,0.06394782415024321
0.326032603260326,0.0,0.26391711279686975,0.06414829697414896
0.327032703270327,0.0,0.26345337073105357,0.06434810835695357
0.328032803280328,0.0,0.2629907499595497,0.06454725989213218
0.329032903290329,0.0,0.26252924788696547,0.0647457531710805
0.33003300330033003,0.0,0.2620688619212802,0.06494358978311475
0.33103310331033103,0.0,0.26160958947384527,0.06514077131547172
0.33203320332033204,0.0,0.26115142795938395,0.06533729935330872
0.33303330333033304,0.0,0.2606943747959915,0.06553317547970362
0.33403340334033405,0.0,0.26023842740513536,0.06572840127565482
0.33503350335033505,0.0,0.25978358321165473,0.06592297832008127
0.33603360336033605,0.0,0.25932983964376094,0.06611690818982248
0.33703370337033706,0.0,0.25887719413303734,0.06631019245963847
0.33803380338033806,0.0,0.25842564411443925,0.0665028327022098
0.339033903390339,0.0,0.2579751870262939,0.06669483048813761
0.34003400340034,0.0,0.25752582031030063,0.06688618738594355
0.341034103410341,0.0,0.2570775414115307,0.06707690496206983
0.342034203420342,0.0,0.25663034777842747,0.06726698478087921
0.343034303430343,0.0,0.2561842368628062,0.06745642840465495
0.344034403440344,0.0,0.25573920611985423,0.0676452373936009
0.34503450345034503,0.0,0.2552952530081308,0.06783341330584142
0.34603460346034604,0.0,0.2548523749895672,0.06802095769742143
0.34703470347034704,0.0,0.2544105695294667,0.06820787212230642
0.34803480348034804,0.0,0.2539698340965047,0.06839415813238234
0.34903490349034905,0.0,0.2535301661627284,0.06857981727745577
0.35003500350035005,0.0,0.2530915632035571,0.06876485110525377
0.35103510351035105,0.0,0.252654022697782,0.068949261161424
0.35203520352035206,0.0,0.2522175421275665,0.06913304898953461
0.35303530353035306,0.0,0.2517821189784458,0.06931621613107432
0.354035403540354,0.0,0.25134775073932725,0.06949876412545236
0.355035503550355,0.0,0.25091443490249005,0.06968069450999859
0.356035603560356,0.0,0.25048216896358555,0.0698620088199633
0.357035703570357,0.0,0.25005095042163694,0.07004270858851738
0.358035803580358,0.0,0.2496207767790395,0.07022279534675228
0.35903590359035903,0.0,0.24919164554156054,0.07040227062367996
0.36003600360036003,0.0,0.2487635542183393,0.07058113594623291
0.36103610361036104,0.0,0.24833650032188703,0.07075939283926422
0.36203620362036204,0.0,0.24791048136808702,0.07093704282554746
0.36303630363036304,0.0,0.24748549487619453,0.07111408742577677
0.36403640364036405,0.0,0.2470615383688368,0.07129052815856683
0.36503650365036505,0.0,0.2466386093720131,0.07146636654045288
0.36603660366036606,0.0,0.24621670541509463,0.07164160408589068
0.36703670367036706,0.0,0.24579582403082473,0.07181624230725654
0.36803680368036806,0.0,0.24537596275531862,0.07199028271484731
0.369036903690369,0.0,0.24495711912806353,0.07216372681688037
0.37003700370037,0.0,0.2445392906919187,0.07233657611949366
0.371037103710371,0.0,0.2441224749931154,0.07250883212674569
0.372037203720372,0.0,0.24370666958125684,0.07268049634061546
0.373037303730373,0.0,0.2432918720093183,0.07285157026100253
0.37403740374037403,0.0,0.24287807983364698,0.07302205538572701
0.37503750375037503,0.0,0.24246529061396216,0.07319195321052954
0.37603760376037604,0.0,0.24205350191335503,0.07336126522907133
0.37703770377037704,0.0,0.2416427112982889,0.07352999293293411
0.37803780378037805,0.0,0.24123291633859892,0.07369813781162016
0.37903790379037905,0.0,0.24082411460749234,0.07386570135255227
0.38003800380038005,0.0,0.24041630368154843,0.07403268504107384
0.38103810381038106,0.0,0.24000948114071835,0.07419909036044875
0.38203820382038206,0.0,0.2396036445683254,0.07436491879186147
0.38303830383038306,0.0,0.23919879155106474,0.07453017181441696
0.384038403840384,0.0,0.23879491967900365,0.07469485090514075
0.385038503850385,0.0,0.23839202654558128,0.07485895753897895
0.386038603860386,0.0,0.2379901097476089,0.07502249318879817
0.387038703870387,0.0,0.2375891668852697,0.07518545932538553
0.38803880388038803,0.0,0.23718919556211893,0.07534785741744877
0.38903890389038903,0.0,0.23679019338508372,0.07550968893161612
0.39003900390039004,0.0,0.23639215796446336,0.07567095533243638
0.39103910391039104,0.0,0.23599508691392904,0.07583165808237885
0.39203920392039204,0.0,0.23559897785052394,0.07599179864183345
0.39303930393039305,0.0,0.2352038283946633,0.07615137846911055
0.39403940394039405,0.0,0.2348096361701343,0.07631039902044111
0.39503950395039505,0.0,0.23441639880409615,0.07646886174997666
0.39603960396039606,0.0,0.23402411392708003,0.07662676810978922
0.39703970397039706,0.0,0.2336327791729892,0.07678411954987137
0.39803980398039807,0.0,0.23324239217909876,0.07694091751813625
0.39903990399039907,0.0,0.23285295058605598,0.07709716346041752
0.4000400040004,0.0,0.23246445203788002,0.0772528588204694
0.401040104010401,0.0,0.2320768941819621,0.07740800503996664
0.402040204020402,0.0,0.23169027466906533,0.07756260355850454
0.40304030403040303,0.0,0.231304591153325,0.07771665581359895
0.40404040404040403,0.0,0.2309198412922482,0.07787016324068623
0.40504050405040504,0.0,0.2305360227467142,0.07802312727312331
0.40604060406040604,0.0,0.2301531331809741,0.07817554934218768
0.40704070407040704,0.0,0.22977117026265115,0.0783274308770773
0.40804080408040805,0.0,0.22939013166274047,0.07847877330491079
0.40904090409040905,0.0,0.22901001505560925,0.07862957805072719
0.41004100410041006,0.0,0.22863081811899671,0.07877984653748617
0.41104110411041106,0.0,0.22825253853401395,0.07892958018606788
0.41204120412041206,0.0,0.2278751739851442,0.07907878041527307
0.41304130413041307,0.0,0.22749872216024258,0.07922744864182296
0.41404140414041407,0.0,0.22712318075053628,0.07937558628035943
0.415041504150415,0.0,0.22674854745062453,0.07952319474344477
0.416041604160416,0.0,0.22637481995847836,0.07967027544156188
0.417041704170417,0.0,0.22600199597544102,0.07981682978311423
0.41804180418041803,0.0,0.22563007320622763,0.07996285917442578
0.41904190419041903,0.0,0.22525904935892538,0.08010836501974102
0.42004200420042004,0.0,0.2248889221449934,0.08025334872122504
0.42104210421042104,0.0,0.22451968927926283,0.08039781167896345
0.42204220422042205,0.0,0.22415134847993687,0.08054175529096239
0.42304230423042305,0.0,0.22378389746859065,0.08068518095314854
0.42404240424042405,0.0,0.22341733397017127,0.08082809005936914
0.42504250425042506,0.0,0.22305165571299795,0.08097048400139197
0.42604260426042606,0.0,0.2226868604287618,0.08111236416890535
0.42704270427042706,0.0,0.22232294585252596,0.08125373194951813
0.42804280428042807,0.0,0.22195990972272558,0.08139458872875971
0.4290429042904291,0.0,0.2215977497811678,0.08153493589008004
0.43004300430043,0.0,0.22123646377303174,0.0816747748148496
0.431043104310431,0.0,0.22087604944686856,0.08181410688235943
0.43204320432043203,0.0,0.22051650455460137,0.0819529334698211
0.43304330433043303,0.0,0.2201578268515253,0.08209125595236674
0.43404340434043404,0.0,0.2198000140963075,0.08222907570304899
0.43504350435043504,0.0,0.21944306405098707,0.08236639409284105
0.43604360436043604,0.0,0.2190869744809752,0.08250321249063665
0.43704370437043705,0.0,0.21873174315505495,0.08263953226325012
0.43804380438043805,0.0,0.21837736784538142,0.08277535477541624
0.43904390439043905,0.0,0.2180238463274818,0.0829106813897904
0.44004400440044006,0.0,0.21767117638025518,0.08304551346694851
0.44104410441044106,0.0,0.21731935578597267,0.08317985236538702
0.44204420442044207,0.0,0.21696838233027743,0.08331369944152295
0.44304430443044307,0.0,0.21661825380218452,0.08344705604969382
0.4440444044404441,0.0,0.21626896799408102,0.08357992354215771
0.445044504450445,0.0,0.21592052270172613,0.08371230326909325
0.446044604460446,0.0,0.2155729157242509,0.08384419657859961
0.44704470447044703,0.0,0.21522614486415848,0.08397560481669651
0.44804480448044803,0.0,0.21488020792732393,0.08410652932732418
0.44904490449044904,0.0,0.2145351027229943,0.08423697145234345
0.45004500450045004,0.0,0.21419082706378884,0.08436693253153561
0.45104510451045104,0.0,0.21384737876569854,0.08449641390260257
0.45204520452045205,0.0,0.21350475564808652,0.08462541690116676
0.45304530453045305,0.0,0.21316295553368786,0.08475394286077113
0.45404540454045406,0.0,0.2128219762486097,0.0848819931128792
0.45504550455045506,0.0,0.2124818156223311,0.085009568986875
0.45604560456045606,0.0,0.21214247148770313,0.08513667181006312
0.45704570457045707,0.0,0.2118039416809489,0.08526330290766874
0.45804580458045807,0.0,0.2114662240416635,0.0853894636028375
0.4590459045904591,0.0,0.21112931641281402,0.08551515521663564
0.46004600460046,0.0,0.21079321664073952,0.08564037906804987
0.461046104610461,0.0,0.2104579225751511,0.08576513647398758
0.46204620462046203,0.0,0.2101234320691318,0.08588942874927656
0.46304630463046303,0.0,0.20978974297913677,0.08601325720666522
0.46404640464046404,0.0,0.20945685316499302,0.08613662315682247
0.46504650465046504,0.0,0.20912476048989964,0.08625952790833782
